measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
3,YLDs (Years Lived with Disability),1,Global,1,Male,37,20+ years,294,All causes,1,Number,2009,261216128.6969113,335784752.7686151,195601426.4599337
3,YLDs (Years Lived with Disability),1,Global,2,Female,37,20+ years,294,All causes,1,Number,2009,335338721.3840953,434495014.05486345,249657458.1533787
3,YLDs (Years Lived with Disability),1,Global,3,Both,37,20+ years,294,All causes,1,Number,2009,596554850.0810066,768766530.6771435,445235419.6429534
3,YLDs (Years Lived with Disability),1,Global,1,Male,37,20+ years,294,All causes,2,Percent,2009,1.0,1.0,1.0
3,YLDs (Years Lived with Disability),1,Global,2,Female,37,20+ years,294,All causes,2,Percent,2009,1.0,1.0,1.0
3,YLDs (Years Lived with Disability),1,Global,3,Both,37,20+ years,294,All causes,2,Percent,2009,1.0,1.0,1.0
3,YLDs (Years Lived with Disability),1,Global,1,Male,37,20+ years,294,All causes,3,Rate,2009,11962.903684140842,15377.919717334378,8957.950019754708
3,YLDs (Years Lived with Disability),1,Global,2,Female,37,20+ years,294,All causes,3,Rate,2009,15070.244230613263,19526.364124501295,11219.697065809747
3,YLDs (Years Lived with Disability),1,Global,3,Both,37,20+ years,294,All causes,3,Rate,2009,13531.241154626166,17437.39962349681,10098.96714937763
3,YLDs (Years Lived with Disability),1,Global,1,Male,158,<20 years,294,All causes,1,Number,2009,63414836.944765456,85131777.01444803,45417723.06942266
3,YLDs (Years Lived with Disability),1,Global,2,Female,158,<20 years,294,All causes,1,Number,2009,66053884.38461416,88212954.81107621,47214483.385
3,YLDs (Years Lived with Disability),1,Global,3,Both,158,<20 years,294,All causes,1,Number,2009,129468721.3293796,173249757.38645083,92677769.3292924
3,YLDs (Years Lived with Disability),1,Global,1,Male,158,<20 years,294,All causes,2,Percent,2009,1.0,1.0,1.0
3,YLDs (Years Lived with Disability),1,Global,2,Female,158,<20 years,294,All causes,2,Percent,2009,1.0,1.0,1.0
3,YLDs (Years Lived with Disability),1,Global,3,Both,158,<20 years,294,All causes,2,Percent,2009,1.0,1.0,1.0
3,YLDs (Years Lived with Disability),1,Global,1,Male,158,<20 years,294,All causes,3,Rate,2009,4926.497926637053,6613.618250219685,3528.3591240481146
3,YLDs (Years Lived with Disability),1,Global,2,Female,158,<20 years,294,All causes,3,Rate,2009,5470.127136850928,7305.188520393345,3909.977879769385
3,YLDs (Years Lived with Disability),1,Global,3,Both,158,<20 years,294,All causes,3,Rate,2009,5189.630941189341,6944.552261382715,3714.90051290529
3,YLDs (Years Lived with Disability),1,Global,1,Male,22,All ages,491,Cardiovascular diseases,1,Number,2009,11856897.96044164,15210818.495100426,8569428.272842573
3,YLDs (Years Lived with Disability),1,Global,2,Female,22,All ages,491,Cardiovascular diseases,1,Number,2009,14406384.847245246,18181345.360426158,10502465.911847603
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All ages,491,Cardiovascular diseases,1,Number,2009,26263282.80768689,33504606.777241014,19090820.016250096
3,YLDs (Years Lived with Disability),1,Global,1,Male,22,All ages,491,Cardiovascular diseases,2,Percent,2009,0.03659499860159882,0.04095821160970598,0.03166260202930401
3,YLDs (Years Lived with Disability),1,Global,2,Female,22,All ages,491,Cardiovascular diseases,2,Percent,2009,0.035998883253239466,0.040794940147267963,0.031176369206435236
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All ages,491,Cardiovascular diseases,2,Percent,2009,0.03626410828744197,0.04081477177218157,0.03144751455132481
3,YLDs (Years Lived with Disability),1,Global,1,Male,22,All ages,491,Cardiovascular diseases,3,Rate,2009,341.6214807745433,438.2547910444754,246.90275531819404
3,YLDs (Years Lived with Disability),1,Global,2,Female,22,All ages,491,Cardiovascular diseases,3,Rate,2009,419.6796988250485,529.6499868637688,305.95265762648035
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2009,380.43540967432654,485.3292293508041,276.5390749923774
3,YLDs (Years Lived with Disability),1,Global,1,Male,26,70+ years,491,Cardiovascular diseases,1,Number,2009,4135509.609334112,5352448.9355392,3013419.9375348166
3,YLDs (Years Lived with Disability),1,Global,2,Female,26,70+ years,491,Cardiovascular diseases,1,Number,2009,5968074.654799682,7605740.780565084,4396845.229878508
3,YLDs (Years Lived with Disability),1,Global,3,Both,26,70+ years,491,Cardiovascular diseases,1,Number,2009,10103584.264133796,12967530.34855835,7423795.280445935
3,YLDs (Years Lived with Disability),1,Global,1,Male,26,70+ years,491,Cardiovascular diseases,2,Percent,2009,0.10365677363374953,0.11875417359409947,0.08942318471508515
3,YLDs (Years Lived with Disability),1,Global,2,Female,26,70+ years,491,Cardiovascular diseases,2,Percent,2009,0.10542981494618602,0.1203194136641269,0.09079394550132254
3,YLDs (Years Lived with Disability),1,Global,3,Both,26,70+ years,491,Cardiovascular diseases,2,Percent,2009,0.10469618459689661,0.11945631608825748,0.09045639038921133
3,YLDs (Years Lived with Disability),1,Global,1,Male,26,70+ years,491,Cardiovascular diseases,3,Rate,2009,2752.2542393516273,3562.1487229775435,2005.4838657145183
3,YLDs (Years Lived with Disability),1,Global,2,Female,26,70+ years,491,Cardiovascular diseases,3,Rate,2009,3000.781166022255,3824.208812403533,2210.758262737763
3,YLDs (Years Lived with Disability),1,Global,3,Both,26,70+ years,491,Cardiovascular diseases,3,Rate,2009,2893.823835323529,3714.102582501354,2126.29054892715
3,YLDs (Years Lived with Disability),1,Global,1,Male,27,Age-standardized,491,Cardiovascular diseases,2,Percent,2009,0.04127916894956411,0.04632894209896147,0.03577055654505027
3,YLDs (Years Lived with Disability),1,Global,2,Female,27,Age-standardized,491,Cardiovascular diseases,2,Percent,2009,0.037012168656973,0.041983292907193506,0.032094589568785574
3,YLDs (Years Lived with Disability),1,Global,3,Both,27,Age-standardized,491,Cardiovascular diseases,2,Percent,2009,0.0390446912434117,0.04395169363193631,0.033804641165446084
3,YLDs (Years Lived with Disability),1,Global,1,Male,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2009,403.79347972051727,517.7784341619979,292.9062227098444
3,YLDs (Years Lived with Disability),1,Global,2,Female,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2009,430.38771486789506,542.8928687236795,314.6584622524016
3,YLDs (Years Lived with Disability),1,Global,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2009,418.0879060244129,530.9077334533686,304.1301091489577
3,YLDs (Years Lived with Disability),1,Global,1,Male,37,20+ years,491,Cardiovascular diseases,1,Number,2009,11314061.66041702,14532008.496762872,8172275.516455592
3,YLDs (Years Lived with Disability),1,Global,2,Female,37,20+ years,491,Cardiovascular diseases,1,Number,2009,13775411.44976695,17349762.845412176,10068888.352081945
3,YLDs (Years Lived with Disability),1,Global,3,Both,37,20+ years,491,Cardiovascular diseases,1,Number,2009,25089473.110183973,31937516.419717774,18215145.814626776
3,YLDs (Years Lived with Disability),1,Global,1,Male,37,20+ years,491,Cardiovascular diseases,2,Percent,2009,0.04337735348220107,0.04859023001819988,0.037768145296427844
3,YLDs (Years Lived with Disability),1,Global,2,Female,37,20+ years,491,Cardiovascular diseases,2,Percent,2009,0.041186146033561556,0.04648947252390891,0.03587895292577514
3,YLDs (Years Lived with Disability),1,Global,3,Both,37,20+ years,491,Cardiovascular diseases,2,Percent,2009,0.04214412329225657,0.047290005856749334,0.03670896263074889
3,YLDs (Years Lived with Disability),1,Global,1,Male,37,20+ years,491,Cardiovascular diseases,3,Rate,2009,518.1495897485132,665.5217610456308,374.26534636785846
3,YLDs (Years Lived with Disability),1,Global,2,Female,37,20+ years,491,Cardiovascular diseases,3,Rate,2009,619.072005965549,779.704659051587,452.4995084681826
3,YLDs (Years Lived with Disability),1,Global,3,Both,37,20+ years,491,Cardiovascular diseases,3,Rate,2009,569.0871695206368,724.4166005797312,413.1615569816012
3,YLDs (Years Lived with Disability),1,Global,1,Male,158,<20 years,491,Cardiovascular diseases,1,Number,2009,542836.3000246204,766517.0987059561,355708.5894092178
3,YLDs (Years Lived with Disability),1,Global,2,Female,158,<20 years,491,Cardiovascular diseases,1,Number,2009,630973.3974782956,874229.3545448598,429156.26307921315
3,YLDs (Years Lived with Disability),1,Global,3,Both,158,<20 years,491,Cardiovascular diseases,1,Number,2009,1173809.6975029162,1643262.040810932,782425.042507736
3,YLDs (Years Lived with Disability),1,Global,1,Male,158,<20 years,491,Cardiovascular diseases,2,Percent,2009,0.008566777813395232,0.010626907697239098,0.006715157637039488
3,YLDs (Years Lived with Disability),1,Global,2,Female,158,<20 years,491,Cardiovascular diseases,2,Percent,2009,0.009579697788043713,0.011894454161420652,0.007552215415934293
3,YLDs (Years Lived with Disability),1,Global,3,Both,158,<20 years,491,Cardiovascular diseases,2,Percent,2009,0.00908293537984378,0.011150082156273253,0.007161396821939711
3,YLDs (Years Lived with Disability),1,Global,1,Male,158,<20 years,491,Cardiovascular diseases,3,Rate,2009,42.171233664196464,59.54828679597278,27.633874226276845
3,YLDs (Years Lived with Disability),1,Global,2,Female,158,<20 years,491,Cardiovascular diseases,3,Rate,2009,52.25286501063071,72.39764565975182,35.53976185488266
3,YLDs (Years Lived with Disability),1,Global,3,Both,158,<20 years,491,Cardiovascular diseases,3,Rate,2009,47.05104879912714,65.86860087834327,31.36276598754132
3,YLDs (Years Lived with Disability),1,Global,1,Male,22,All ages,974,Diabetes and kidney diseases,1,Number,2009,16110065.56401232,21161924.264608335,11400384.019415481
3,YLDs (Years Lived with Disability),1,Global,2,Female,22,All ages,974,Diabetes and kidney diseases,1,Number,2009,16227569.628635123,21327997.782118186,11504339.112452134
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All ages,974,Diabetes and kidney diseases,1,Number,2009,32337635.192647446,42619145.31887989,22857818.448110566
3,YLDs (Years Lived with Disability),1,Global,1,Male,22,All ages,974,Diabetes and kidney diseases,2,Percent,2009,0.04957534265979786,0.05472295378928731,0.04445349444507309
3,YLDs (Years Lived with Disability),1,Global,2,Female,22,All ages,974,Diabetes and kidney diseases,2,Percent,2009,0.04040808452014261,0.04510758423449597,0.03597071635319021
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All ages,974,Diabetes and kidney diseases,2,Percent,2009,0.044505920772012444,0.04949850923379021,0.03977881520347542
3,YLDs (Years Lived with Disability),1,Global,1,Male,22,All ages,974,Diabetes and kidney diseases,3,Rate,2009,464.1639383010995,609.7183198703145,328.4683804402151
3,YLDs (Years Lived with Disability),1,Global,2,Female,22,All ages,974,Diabetes and kidney diseases,3,Rate,2009,472.73355575464564,621.3167134329497,335.1387336302044
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All ages,974,Diabetes and kidney diseases,3,Rate,2009,468.4251234888663,617.3574007515987,331.10573378218925
3,YLDs (Years Lived with Disability),1,Global,1,Male,26,70+ years,974,Diabetes and kidney diseases,1,Number,2009,3825489.6421980034,5091193.476661484,2743524.878709393
3,YLDs (Years Lived with Disability),1,Global,2,Female,26,70+ years,974,Diabetes and kidney diseases,1,Number,2009,4628057.392699703,6193173.39828359,3325600.022254445
3,YLDs (Years Lived with Disability),1,Global,3,Both,26,70+ years,974,Diabetes and kidney diseases,1,Number,2009,8453547.034897707,11301187.965435607,6076831.497860253
3,YLDs (Years Lived with Disability),1,Global,1,Male,26,70+ years,974,Diabetes and kidney diseases,2,Percent,2009,0.0956324711808272,0.10775163786932543,0.08482969710408063
3,YLDs (Years Lived with Disability),1,Global,2,Female,26,70+ years,974,Diabetes and kidney diseases,2,Percent,2009,0.08148458295813235,0.09183376031173175,0.0721407732304176
3,YLDs (Years Lived with Disability),1,Global,3,Both,26,70+ years,974,Diabetes and kidney diseases,2,Percent,2009,0.08732959511943729,0.09805287250743462,0.07740767226075534
3,YLDs (Years Lived with Disability),1,Global,1,Male,26,70+ years,974,Diabetes and kidney diseases,3,Rate,2009,2545.9305091617225,3388.278629041108,1825.8639663541746
3,YLDs (Years Lived with Disability),1,Global,2,Female,26,70+ years,974,Diabetes and kidney diseases,3,Rate,2009,2327.0130255683725,3113.9620675712254,1672.1302077678672
3,YLDs (Years Lived with Disability),1,Global,3,Both,26,70+ years,974,Diabetes and kidney diseases,3,Rate,2009,2421.2274835432177,3236.836180793978,1740.4991507991751
3,YLDs (Years Lived with Disability),1,Global,1,Male,27,Age-standardized,974,Diabetes and kidney diseases,2,Percent,2009,0.05311303530988946,0.05866088522761293,0.04775681681574886
3,YLDs (Years Lived with Disability),1,Global,2,Female,27,Age-standardized,974,Diabetes and kidney diseases,2,Percent,2009,0.041223258601406354,0.046026454953120036,0.03678841567592516
3,YLDs (Years Lived with Disability),1,Global,3,Both,27,Age-standardized,974,Diabetes and kidney diseases,2,Percent,2009,0.046497980668160924,0.05166784539322331,0.04161826977916822
3,YLDs (Years Lived with Disability),1,Global,1,Male,27,Age-standardized,974,Diabetes and kidney diseases,3,Rate,2009,521.1116029819459,685.5511798811166,368.6999386063027
3,YLDs (Years Lived with Disability),1,Global,2,Female,27,Age-standardized,974,Diabetes and kidney diseases,3,Rate,2009,481.06494962445015,632.6375071293447,341.0400996565782
3,YLDs (Years Lived with Disability),1,Global,3,Both,27,Age-standardized,974,Diabetes and kidney diseases,3,Rate,2009,499.561613891911,657.3716183585196,353.657229619122
3,YLDs (Years Lived with Disability),1,Global,1,Male,37,20+ years,974,Diabetes and kidney diseases,1,Number,2009,15743007.113872688,20696793.833803948,11130788.53118499
3,YLDs (Years Lived with Disability),1,Global,2,Female,37,20+ years,974,Diabetes and kidney diseases,1,Number,2009,15813756.622509988,20790452.39463798,11207601.59959407
3,YLDs (Years Lived with Disability),1,Global,3,Both,37,20+ years,974,Diabetes and kidney diseases,1,Number,2009,31556763.736382674,41530299.002535716,22329216.747242294
3,YLDs (Years Lived with Disability),1,Global,1,Male,37,20+ years,974,Diabetes and kidney diseases,2,Percent,2009,0.06017962802503095,0.06649330451808066,0.0538820458303401
3,YLDs (Years Lived with Disability),1,Global,2,Female,37,20+ years,974,Diabetes and kidney diseases,2,Percent,2009,0.04711561278206574,0.052785042342047346,0.04204201140450391
3,YLDs (Years Lived with Disability),1,Global,3,Both,37,20+ years,974,Diabetes and kidney diseases,2,Percent,2009,0.05283504657211475,0.05875996775162141,0.04722540510076158
3,YLDs (Years Lived with Disability),1,Global,1,Male,37,20+ years,974,Diabetes and kidney diseases,3,Rate,2009,720.9818120401152,947.8501669841353,509.7562382206764
3,YLDs (Years Lived with Disability),1,Global,2,Female,37,20+ years,974,Diabetes and kidney diseases,3,Rate,2009,710.6759801583905,934.3305000953371,503.6736963991575
3,YLDs (Years Lived with Disability),1,Global,3,Both,37,20+ years,974,Diabetes and kidney diseases,3,Rate,2009,715.7802507490685,942.0030546239508,506.47818312067136
3,YLDs (Years Lived with Disability),1,Global,1,Male,158,<20 years,974,Diabetes and kidney diseases,1,Number,2009,367058.4501396348,517670.5300180696,249029.79506373094
3,YLDs (Years Lived with Disability),1,Global,2,Female,158,<20 years,974,Diabetes and kidney diseases,1,Number,2009,413813.0061251352,584242.5071402796,279390.3112525885
3,YLDs (Years Lived with Disability),1,Global,3,Both,158,<20 years,974,Diabetes and kidney diseases,1,Number,2009,780871.45626477,1102630.3116819968,532002.5172542848
3,YLDs (Years Lived with Disability),1,Global,1,Male,158,<20 years,974,Diabetes and kidney diseases,2,Percent,2009,0.005818125611389306,0.0077503306153922326,0.004474964025246431
3,YLDs (Years Lived with Disability),1,Global,2,Female,158,<20 years,974,Diabetes and kidney diseases,2,Percent,2009,0.006298292498596322,0.00845417942935488,0.0048064261056294955
3,YLDs (Years Lived with Disability),1,Global,3,Both,158,<20 years,974,Diabetes and kidney diseases,2,Percent,2009,0.00606262263814131,0.00811566761516972,0.004632552205813355
3,YLDs (Years Lived with Disability),1,Global,1,Male,158,<20 years,974,Diabetes and kidney diseases,3,Rate,2009,28.5156089755867,40.21618466095635,19.346336412106638
3,YLDs (Years Lived with Disability),1,Global,2,Female,158,<20 years,974,Diabetes and kidney diseases,3,Rate,2009,34.269139135051695,48.38293497171345,23.13717864731656
3,YLDs (Years Lived with Disability),1,Global,3,Both,158,<20 years,974,Diabetes and kidney diseases,3,Rate,2009,31.30049195599519,44.1978906058727,21.32481649609787
3,YLDs (Years Lived with Disability),44635,High SDI,1,Male,22,All ages,294,All causes,1,Number,2009,55111694.2760318,70812937.67407252,41266562.3432929
3,YLDs (Years Lived with Disability),44635,High SDI,2,Female,22,All ages,294,All causes,1,Number,2009,70394320.46388729,90496296.87874585,52437877.21087927
3,YLDs (Years Lived with Disability),44635,High SDI,3,Both,22,All ages,294,All causes,1,Number,2009,125506014.73991907,161628274.8533825,93736894.34531511
3,YLDs (Years Lived with Disability),44635,High SDI,1,Male,22,All ages,294,All causes,2,Percent,2009,1.0,1.0,1.0
3,YLDs (Years Lived with Disability),44635,High SDI,2,Female,22,All ages,294,All causes,2,Percent,2009,1.0,1.0,1.0
3,YLDs (Years Lived with Disability),44635,High SDI,3,Both,22,All ages,294,All causes,2,Percent,2009,1.0,1.0,1.0
3,YLDs (Years Lived with Disability),44635,High SDI,1,Male,22,All ages,294,All causes,3,Rate,2009,11701.166476583776,15034.81218106247,8761.605358686882
3,YLDs (Years Lived with Disability),44635,High SDI,2,Female,22,All ages,294,All causes,3,Rate,2009,14750.75161982895,18963.012768302637,10988.075417328282
3,YLDs (Years Lived with Disability),44635,High SDI,3,Both,22,All ages,294,All causes,3,Rate,2009,13235.980717930732,17045.467771922973,9885.57981610963
3,YLDs (Years Lived with Disability),44635,High SDI,1,Male,26,70+ years,294,All causes,1,Number,2009,11142221.598318147,14096243.938584104,8495228.00748531
3,YLDs (Years Lived with Disability),44635,High SDI,2,Female,26,70+ years,294,All causes,1,Number,2009,16976364.054496076,21534482.340305634,12957899.503482735
3,YLDs (Years Lived with Disability),44635,High SDI,3,Both,26,70+ years,294,All causes,1,Number,2009,28118585.652814228,35578349.23934251,21455438.952278107
3,YLDs (Years Lived with Disability),44635,High SDI,1,Male,26,70+ years,294,All causes,2,Percent,2009,1.0,1.0,1.0
3,YLDs (Years Lived with Disability),44635,High SDI,2,Female,26,70+ years,294,All causes,2,Percent,2009,1.0,1.0,1.0
3,YLDs (Years Lived with Disability),44635,High SDI,3,Both,26,70+ years,294,All causes,2,Percent,2009,1.0,1.0,1.0
3,YLDs (Years Lived with Disability),44635,High SDI,1,Male,26,70+ years,294,All causes,3,Rate,2009,27207.10636025243,34420.245974556026,20743.670363649562
3,YLDs (Years Lived with Disability),44635,High SDI,2,Female,26,70+ years,294,All causes,3,Rate,2009,28821.221840391885,36559.659698366035,21998.96838784337
3,YLDs (Years Lived with Disability),44635,High SDI,3,Both,26,70+ years,294,All causes,3,Rate,2009,28159.23192677421,35629.77882929705,21486.453444271192
3,YLDs (Years Lived with Disability),44635,High SDI,1,Male,27,Age-standardized,294,All causes,2,Percent,2009,1.0,1.0,1.0
3,YLDs (Years Lived with Disability),44635,High SDI,2,Female,27,Age-standardized,294,All causes,2,Percent,2009,1.0,1.0,1.0
3,YLDs (Years Lived with Disability),44635,High SDI,3,Both,27,Age-standardized,294,All causes,2,Percent,2009,1.0,1.0,1.0
3,YLDs (Years Lived with Disability),44635,High SDI,1,Male,27,Age-standardized,294,All causes,3,Rate,2009,9985.73959400079,12869.201398507179,7473.251622663196
3,YLDs (Years Lived with Disability),44635,High SDI,2,Female,27,Age-standardized,294,All causes,3,Rate,2009,11968.644036706586,15486.782656592179,8857.246379171416
3,YLDs (Years Lived with Disability),44635,High SDI,3,Both,27,Age-standardized,294,All causes,3,Rate,2009,10964.261078946121,14119.746702075672,8176.026706434787
3,YLDs (Years Lived with Disability),44635,High SDI,1,Male,37,20+ years,294,All causes,1,Number,2009,49890133.816557266,64081455.00339838,37497550.23346053
3,YLDs (Years Lived with Disability),44635,High SDI,2,Female,37,20+ years,294,All causes,1,Number,2009,64691890.33247926,83217400.00126329,48268408.25578209
3,YLDs (Years Lived with Disability),44635,High SDI,3,Both,37,20+ years,294,All causes,1,Number,2009,114582024.1490365,146998107.253376,85747065.13321012
3,YLDs (Years Lived with Disability),44635,High SDI,1,Male,37,20+ years,294,All causes,2,Percent,2009,1.0,1.0,1.0
3,YLDs (Years Lived with Disability),44635,High SDI,2,Female,37,20+ years,294,All causes,2,Percent,2009,1.0,1.0,1.0
3,YLDs (Years Lived with Disability),44635,High SDI,3,Both,37,20+ years,294,All causes,2,Percent,2009,1.0,1.0,1.0
3,YLDs (Years Lived with Disability),44635,High SDI,1,Male,37,20+ years,294,All causes,3,Rate,2009,14094.142878045517,18103.24233588649,10593.193285677007
3,YLDs (Years Lived with Disability),44635,High SDI,2,Female,37,20+ years,294,All causes,3,Rate,2009,17647.247425989273,22700.805934441953,13167.099291281529
3,YLDs (Years Lived with Disability),44635,High SDI,3,Both,37,20+ years,294,All causes,3,Rate,2009,15901.774611603434,20400.50162523812,11900.03853991309
3,YLDs (Years Lived with Disability),44635,High SDI,1,Male,158,<20 years,294,All causes,1,Number,2009,5221560.459474531,6925228.274408106,3780302.3329140833
3,YLDs (Years Lived with Disability),44635,High SDI,2,Female,158,<20 years,294,All causes,1,Number,2009,5702430.131408022,7562003.744001554,4127625.3465819126
3,YLDs (Years Lived with Disability),44635,High SDI,3,Both,158,<20 years,294,All causes,1,Number,2009,10923990.590882553,14505421.43818839,7950994.980499142
3,YLDs (Years Lived with Disability),44635,High SDI,1,Male,158,<20 years,294,All causes,2,Percent,2009,1.0,1.0,1.0
3,YLDs (Years Lived with Disability),44635,High SDI,2,Female,158,<20 years,294,All causes,2,Percent,2009,1.0,1.0,1.0
3,YLDs (Years Lived with Disability),44635,High SDI,3,Both,158,<20 years,294,All causes,2,Percent,2009,1.0,1.0,1.0
3,YLDs (Years Lived with Disability),44635,High SDI,1,Male,158,<20 years,294,All causes,3,Rate,2009,4462.285365203188,5918.2202369236675,3230.602787639379
3,YLDs (Years Lived with Disability),44635,High SDI,2,Female,158,<20 years,294,All causes,3,Rate,2009,5153.954002111292,6834.66847681552,3730.618470371169
3,YLDs (Years Lived with Disability),44635,High SDI,3,Both,158,<20 years,294,All causes,3,Rate,2009,4798.437640992761,6371.605655314213,3492.528969185907
3,YLDs (Years Lived with Disability),44635,High SDI,1,Male,158,<20 years,491,Cardiovascular diseases,1,Number,2009,30738.782557694554,42335.54202724313,20861.061910951692
3,YLDs (Years Lived with Disability),44635,High SDI,2,Female,158,<20 years,491,Cardiovascular diseases,1,Number,2009,41289.6077125985,55720.79845255784,28460.299261217122
3,YLDs (Years Lived with Disability),44635,High SDI,3,Both,158,<20 years,491,Cardiovascular diseases,1,Number,2009,72028.39027029305,97739.61505873714,49430.88605215037
3,YLDs (Years Lived with Disability),44635,High SDI,1,Male,158,<20 years,491,Cardiovascular diseases,2,Percent,2009,0.005899151467672139,0.007410949794405166,0.004659464902134587
3,YLDs (Years Lived with Disability),44635,High SDI,2,Female,158,<20 years,491,Cardiovascular diseases,2,Percent,2009,0.007268476643599205,0.00906210443826183,0.005739492184696505
3,YLDs (Years Lived with Disability),44635,High SDI,3,Both,158,<20 years,491,Cardiovascular diseases,2,Percent,2009,0.006612930062950629,0.008173952875735021,0.005259804629393449
3,YLDs (Years Lived with Disability),44635,High SDI,1,Male,158,<20 years,491,Cardiovascular diseases,3,Rate,2009,26.269009162285357,36.17946609683088,17.827622985563448
3,YLDs (Years Lived with Disability),44635,High SDI,2,Female,158,<20 years,491,Cardiovascular diseases,3,Rate,2009,37.31825450063119,50.36141181347315,25.722905831099876
3,YLDs (Years Lived with Disability),44635,High SDI,3,Both,158,<20 years,491,Cardiovascular diseases,3,Rate,2009,31.638963455493773,42.93279493534393,21.71285504934691
3,YLDs (Years Lived with Disability),44635,High SDI,1,Male,22,All ages,491,Cardiovascular diseases,1,Number,2009,2557016.6926532863,3283958.8717085817,1851543.309592021
3,YLDs (Years Lived with Disability),44635,High SDI,2,Female,22,All ages,491,Cardiovascular diseases,1,Number,2009,3004186.4337026253,3790457.2941563595,2208600.4628773113
3,YLDs (Years Lived with Disability),44635,High SDI,3,Both,22,All ages,491,Cardiovascular diseases,1,Number,2009,5561203.126355912,7059368.094315181,4084812.369128963
3,YLDs (Years Lived with Disability),44635,High SDI,1,Male,22,All ages,491,Cardiovascular diseases,2,Percent,2009,0.04644568768869479,0.051754991291729224,0.04071063751116877
