measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,rei_id,rei_name,metric_id,metric_name,year,val,upper,lower
3,YLDs (Years Lived with Disability),1,Global,1,Male,158,<20 years,294,All causes,110,Dietary risks,1,Number,2009,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),1,Global,2,Female,158,<20 years,294,All causes,110,Dietary risks,1,Number,2009,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),1,Global,3,Both,158,<20 years,294,All causes,110,Dietary risks,1,Number,2009,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),1,Global,1,Male,158,<20 years,294,All causes,110,Dietary risks,2,Percent,2009,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),1,Global,2,Female,158,<20 years,294,All causes,110,Dietary risks,2,Percent,2009,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),1,Global,3,Both,158,<20 years,294,All causes,110,Dietary risks,2,Percent,2009,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),1,Global,1,Male,158,<20 years,294,All causes,110,Dietary risks,3,Rate,2009,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),1,Global,2,Female,158,<20 years,294,All causes,110,Dietary risks,3,Rate,2009,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),1,Global,3,Both,158,<20 years,294,All causes,110,Dietary risks,3,Rate,2009,0.0,0.0,0.0
3,YLDs (Years Lived with Disability),1,Global,1,Male,22,All ages,294,All causes,169,All risk factors,1,Number,2009,104159693.1942708,134159503.04786609,78655973.82962869
3,YLDs (Years Lived with Disability),1,Global,2,Female,22,All ages,294,All causes,169,All risk factors,1,Number,2009,101233044.63007505,129505103.13786514,75831122.59981455
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All ages,294,All causes,169,All risk factors,1,Number,2009,205392737.82434577,263674957.34400728,153558976.10350943
3,YLDs (Years Lived with Disability),1,Global,1,Male,22,All ages,294,All causes,169,All risk factors,2,Percent,2009,0.3212079885386301,0.3405202124440956,0.300013814902694
3,YLDs (Years Lived with Disability),1,Global,2,Female,22,All ages,294,All causes,169,All risk factors,2,Percent,2009,0.2525995179824579,0.27228451092667816,0.23217127627043704
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All ages,294,All causes,169,All risk factors,2,Percent,2009,0.283269199896944,0.30291807158583434,0.2637897865929798
3,YLDs (Years Lived with Disability),1,Global,1,Male,22,All ages,294,All causes,169,All risk factors,3,Rate,2009,3001.053795416446,3865.409674950239,2266.2394785794895
3,YLDs (Years Lived with Disability),1,Global,2,Female,22,All ages,294,All causes,169,All risk factors,3,Rate,2009,2949.0711328329153,3772.678798845143,2209.074867269074
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All ages,294,All causes,169,All risk factors,3,Rate,2009,2975.2057627566055,3819.4498057443257,2224.3705179921462
3,YLDs (Years Lived with Disability),1,Global,1,Male,26,70+ years,294,All causes,169,All risk factors,1,Number,2009,15567641.11961587,19577165.775780033,11805158.183351077
3,YLDs (Years Lived with Disability),1,Global,2,Female,26,70+ years,294,All causes,169,All risk factors,1,Number,2009,18829869.56667167,23606331.031371593,14409562.311495395
3,YLDs (Years Lived with Disability),1,Global,3,Both,26,70+ years,294,All causes,169,All risk factors,1,Number,2009,34397510.68628756,43327941.77484625,26280274.33048335
3,YLDs (Years Lived with Disability),1,Global,1,Male,26,70+ years,294,All causes,169,All risk factors,2,Percent,2009,0.3904202243416924,0.4172970474937233,0.36208468776012204
3,YLDs (Years Lived with Disability),1,Global,2,Female,26,70+ years,294,All causes,169,All risk factors,2,Percent,2009,0.33258458936834256,0.3578405829505158,0.3063708376877076
3,YLDs (Years Lived with Disability),1,Global,3,Both,26,70+ years,294,All causes,169,All risk factors,2,Percent,2009,0.3564793104307774,0.3814231032119923,0.3297691747064594
3,YLDs (Years Lived with Disability),1,Global,1,Male,26,70+ years,294,All causes,169,All risk factors,3,Rate,2009,10360.538437986235,13028.947479475448,7856.539997636741
3,YLDs (Years Lived with Disability),1,Global,2,Female,26,70+ years,294,All causes,169,All risk factors,3,Rate,2009,9467.76326078324,11869.394680051011,7245.208161091756
3,YLDs (Years Lived with Disability),1,Global,3,Both,26,70+ years,294,All causes,169,All risk factors,3,Rate,2009,9851.98259325929,12409.797094349224,7527.079724208527
3,YLDs (Years Lived with Disability),1,Global,1,Male,27,Age-standardized,294,All causes,169,All risk factors,2,Percent,2009,0.3269622367766138,0.3460368651665822,0.30556782649192893
3,YLDs (Years Lived with Disability),1,Global,2,Female,27,Age-standardized,294,All causes,169,All risk factors,2,Percent,2009,0.25532681992127265,0.27476474216633023,0.23490032427461238
3,YLDs (Years Lived with Disability),1,Global,3,Both,27,Age-standardized,294,All causes,169,All risk factors,2,Percent,2009,0.287409789317661,0.30666479363510957,0.2680347826744154
3,YLDs (Years Lived with Disability),1,Global,1,Male,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2009,3200.97265180151,4118.701077481386,2422.252819476162
3,YLDs (Years Lived with Disability),1,Global,2,Female,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2009,2973.4550617126038,3807.4392137892696,2227.1295432958955
3,YLDs (Years Lived with Disability),1,Global,3,Both,27,Age-standardized,294,All causes,169,All risk factors,3,Rate,2009,3081.307007150682,3954.336041564492,2307.6454765609788
3,YLDs (Years Lived with Disability),1,Global,1,Male,37,20+ years,294,All causes,169,All risk factors,1,Number,2009,87229795.8373751,111623520.56659926,65274766.25067033
3,YLDs (Years Lived with Disability),1,Global,2,Female,37,20+ years,294,All causes,169,All risk factors,1,Number,2009,84422620.11452824,107207625.66629498,63011638.16178938
3,YLDs (Years Lived with Disability),1,Global,3,Both,37,20+ years,294,All causes,169,All risk factors,1,Number,2009,171652415.95190343,219400623.99856833,129087822.37630865
3,YLDs (Years Lived with Disability),1,Global,1,Male,37,20+ years,294,All causes,169,All risk factors,2,Percent,2009,0.33428595397131167,0.3552936942156396,0.3110112451554753
3,YLDs (Years Lived with Disability),1,Global,2,Female,37,20+ years,294,All causes,169,All risk factors,2,Percent,2009,0.25217162147621514,0.2726617218331399,0.23164312218822314
3,YLDs (Years Lived with Disability),1,Global,3,Both,37,20+ years,294,All causes,169,All risk factors,2,Percent,2009,0.2881223250153961,0.30933624576529245,0.26692886191226145
3,YLDs (Years Lived with Disability),1,Global,1,Male,37,20+ years,294,All causes,169,All risk factors,3,Rate,2009,1746.4381402798535,2234.827810823498,1306.8738758778377
3,YLDs (Years Lived with Disability),1,Global,2,Female,37,20+ years,294,All causes,169,All risk factors,3,Rate,2009,1615.3665634424808,2051.3413776124744,1205.682709873327
3,YLDs (Years Lived with Disability),1,Global,3,Both,37,20+ years,294,All causes,169,All risk factors,3,Rate,2009,1679.4180278330348,2146.578370118927,1262.9732874440065
3,YLDs (Years Lived with Disability),1,Global,1,Male,158,<20 years,294,All causes,169,All risk factors,1,Number,2009,16929897.356895633,22781556.447906155,12179478.71076777
3,YLDs (Years Lived with Disability),1,Global,2,Female,158,<20 years,294,All causes,169,All risk factors,1,Number,2009,16810424.515546646,22593162.25979209,12102800.393981915
3,YLDs (Years Lived with Disability),1,Global,3,Both,158,<20 years,294,All causes,169,All risk factors,1,Number,2009,33740321.87244231,45229946.6441338,24254992.868793853
3,YLDs (Years Lived with Disability),1,Global,1,Male,158,<20 years,294,All causes,169,All risk factors,2,Percent,2009,0.2670834182895032,0.2869831509334682,0.24589767588687064
3,YLDs (Years Lived with Disability),1,Global,2,Female,158,<20 years,294,All causes,169,All risk factors,2,Percent,2009,0.25471812466887994,0.27811464251348134,0.22814604887123935
3,YLDs (Years Lived with Disability),1,Global,3,Both,158,<20 years,294,All causes,169,All risk factors,2,Percent,2009,0.26076054539864196,0.28220779121877887,0.23624438211240548
3,YLDs (Years Lived with Disability),1,Global,1,Male,158,<20 years,294,All causes,169,All risk factors,3,Rate,2009,1315.2301298128457,1769.826999696148,946.1851438391251
3,YLDs (Years Lived with Disability),1,Global,2,Female,158,<20 years,294,All causes,169,All risk factors,3,Rate,2009,1392.123418345023,1871.0098752852755,1002.2704566702416
3,YLDs (Years Lived with Disability),1,Global,3,Both,158,<20 years,294,All causes,169,All risk factors,3,Rate,2009,1352.4488120141766,1812.9995273188392,972.2383922367156
3,YLDs (Years Lived with Disability),1,Global,1,Male,22,All ages,294,All causes,203,Behavioral risks,1,Number,2009,64902125.037265696,83100241.1240372,48937777.92423414
3,YLDs (Years Lived with Disability),1,Global,2,Female,22,All ages,294,All causes,203,Behavioral risks,1,Number,2009,57606213.33168441,73576742.35093527,42999806.29484351
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All ages,294,All causes,203,Behavioral risks,1,Number,2009,122508338.36895026,156993774.85722703,92126639.5255015
3,YLDs (Years Lived with Disability),1,Global,1,Male,22,All ages,294,All causes,203,Behavioral risks,2,Percent,2009,0.2002964204776888,0.21619194649236187,0.1844684554505567
3,YLDs (Years Lived with Disability),1,Global,2,Female,22,All ages,294,All causes,203,Behavioral risks,2,Percent,2009,0.143771044800826,0.15647526245511192,0.1301219825744337
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All ages,294,All causes,203,Behavioral risks,2,Percent,2009,0.16904040406790696,0.18153450746439992,0.15544147772764627
3,YLDs (Years Lived with Disability),1,Global,1,Male,22,All ages,294,All causes,203,Behavioral risks,3,Rate,2009,1869.9629645644231,2394.2879090491706,1409.9974728693635
3,YLDs (Years Lived with Disability),1,Global,2,Female,22,All ages,294,All causes,203,Behavioral risks,3,Rate,2009,1678.155798129724,2143.401373612009,1252.64915151882
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All ages,294,All causes,203,Behavioral risks,3,Rate,2009,1774.5881288789817,2274.125115716578,1334.4956190908872
3,YLDs (Years Lived with Disability),1,Global,1,Male,26,70+ years,294,All causes,203,Behavioral risks,1,Number,2009,8550494.985202774,10605533.59094543,6619042.42643662
3,YLDs (Years Lived with Disability),1,Global,2,Female,26,70+ years,294,All causes,203,Behavioral risks,1,Number,2009,7276390.817314965,9065941.583777225,5580122.905438023
3,YLDs (Years Lived with Disability),1,Global,3,Both,26,70+ years,294,All causes,203,Behavioral risks,1,Number,2009,15826885.802517742,19607484.66331772,12186426.056173097
3,YLDs (Years Lived with Disability),1,Global,1,Male,26,70+ years,294,All causes,203,Behavioral risks,2,Percent,2009,0.21467930851277303,0.23431963969455968,0.19443013828789327
3,YLDs (Years Lived with Disability),1,Global,2,Female,26,70+ years,294,All causes,203,Behavioral risks,2,Percent,2009,0.1286383908134083,0.14165457041615034,0.11609260439477075
3,YLDs (Years Lived with Disability),1,Global,3,Both,26,70+ years,294,All causes,203,Behavioral risks,2,Percent,2009,0.164188625107425,0.17942790891475086,0.14928998426975304
3,YLDs (Years Lived with Disability),1,Global,1,Male,26,70+ years,294,All causes,203,Behavioral risks,3,Rate,2009,5690.5045072228395,7058.168773295532,4405.088924830659
3,YLDs (Years Lived with Disability),1,Global,2,Female,26,70+ years,294,All causes,203,Behavioral risks,3,Rate,2009,3658.609817096682,4558.405906497464,2805.716866370172
3,YLDs (Years Lived with Disability),1,Global,3,Both,26,70+ years,294,All causes,203,Behavioral risks,3,Rate,2009,4533.066501642722,5615.888875284584,3490.3821521980253
3,YLDs (Years Lived with Disability),1,Global,1,Male,27,Age-standardized,294,All causes,203,Behavioral risks,2,Percent,2009,0.2019083509208453,0.21723677834439853,0.18629953411767614
3,YLDs (Years Lived with Disability),1,Global,2,Female,27,Age-standardized,294,All causes,203,Behavioral risks,2,Percent,2009,0.14482268072980362,0.15721408879511523,0.13125215463608253
3,YLDs (Years Lived with Disability),1,Global,3,Both,27,Age-standardized,294,All causes,203,Behavioral risks,2,Percent,2009,0.1697641649582581,0.181970802619572,0.15638470525686027
3,YLDs (Years Lived with Disability),1,Global,1,Male,27,Age-standardized,294,All causes,203,Behavioral risks,3,Rate,2009,1975.2057581206802,2528.82351145314,1495.3790457794846
3,YLDs (Years Lived with Disability),1,Global,2,Female,27,Age-standardized,294,All causes,203,Behavioral risks,3,Rate,2009,1686.2449363568594,2151.371602041982,1259.7795651500978
3,YLDs (Years Lived with Disability),1,Global,3,Both,27,Age-standardized,294,All causes,203,Behavioral risks,3,Rate,2009,1819.185615163669,2333.720078890185,1368.7049554120306
3,YLDs (Years Lived with Disability),1,Global,1,Male,37,20+ years,294,All causes,203,Behavioral risks,1,Number,2009,51436059.503752284,65294268.1835005,38575449.129808836
3,YLDs (Years Lived with Disability),1,Global,2,Female,37,20+ years,294,All causes,203,Behavioral risks,1,Number,2009,43931659.940198176,55886913.87129541,32560153.016392715
3,YLDs (Years Lived with Disability),1,Global,3,Both,37,20+ years,294,All causes,203,Behavioral risks,1,Number,2009,95367719.44395041,120634246.38159606,71953838.63895552
3,YLDs (Years Lived with Disability),1,Global,1,Male,37,20+ years,294,All causes,203,Behavioral risks,2,Percent,2009,0.1973065994971632,0.21535431716668194,0.17870701349220589
3,YLDs (Years Lived with Disability),1,Global,2,Female,37,20+ years,294,All causes,203,Behavioral risks,2,Percent,2009,0.1312889760198993,0.1438512912257907,0.11747365811829455
3,YLDs (Years Lived with Disability),1,Global,3,Both,37,20+ years,294,All causes,203,Behavioral risks,2,Percent,2009,0.16019369012230605,0.1737893765560642,0.1453586483891777
3,YLDs (Years Lived with Disability),1,Global,1,Male,37,20+ years,294,All causes,203,Behavioral risks,3,Rate,2009,1029.8074785194904,1307.264326399667,772.323665233867
3,YLDs (Years Lived with Disability),1,Global,2,Female,37,20+ years,294,All causes,203,Behavioral risks,3,Rate,2009,840.6009485094046,1069.3561971804354,623.0152820642006
3,YLDs (Years Lived with Disability),1,Global,3,Both,37,20+ years,294,All causes,203,Behavioral risks,3,Rate,2009,933.0615384543778,1180.2649384443926,703.9841129641331
3,YLDs (Years Lived with Disability),1,Global,1,Male,158,<20 years,294,All causes,203,Behavioral risks,1,Number,2009,13466065.533513362,18211701.866622392,9719505.301013893
3,YLDs (Years Lived with Disability),1,Global,2,Female,158,<20 years,294,All causes,203,Behavioral risks,1,Number,2009,13674553.391486298,18484681.678545356,9862789.68973381
3,YLDs (Years Lived with Disability),1,Global,3,Both,158,<20 years,294,All causes,203,Behavioral risks,1,Number,2009,27140618.924999706,36723980.59953866,19636261.816242684
3,YLDs (Years Lived with Disability),1,Global,1,Male,158,<20 years,294,All causes,203,Behavioral risks,2,Percent,2009,0.21248365855636464,0.23084138822562272,0.1925693228873937
3,YLDs (Years Lived with Disability),1,Global,2,Female,158,<20 years,294,All causes,203,Behavioral risks,2,Percent,2009,0.20723167985896485,0.22922596169823753,0.1840692642595577
3,YLDs (Years Lived with Disability),1,Global,3,Both,158,<20 years,294,All causes,203,Behavioral risks,2,Percent,2009,0.2097927924771679,0.2293684456963078,0.18780998998843737
3,YLDs (Years Lived with Disability),1,Global,1,Male,158,<20 years,294,All causes,203,Behavioral risks,3,Rate,2009,1046.136001084339,1414.809464299242,755.0775972993382
3,YLDs (Years Lived with Disability),1,Global,2,Female,158,<20 years,294,All causes,203,Behavioral risks,3,Rate,2009,1132.4321996801366,1530.773849378862,816.7682193029834
3,YLDs (Years Lived with Disability),1,Global,3,Both,158,<20 years,294,All causes,203,Behavioral risks,3,Rate,2009,1087.9059767484157,1472.0459431907186,787.1009371569587
3,YLDs (Years Lived with Disability),1,Global,1,Male,22,All ages,294,All causes,98,Tobacco,1,Number,2009,20237549.641360305,25857998.994747642,14999054.490032267
3,YLDs (Years Lived with Disability),1,Global,2,Female,22,All ages,294,All causes,98,Tobacco,1,Number,2009,10469125.715528967,13247034.273400286,7767606.477954632
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All ages,294,All causes,98,Tobacco,1,Number,2009,30706675.3568893,39087138.58588549,22883097.29418322
3,YLDs (Years Lived with Disability),1,Global,1,Male,22,All ages,294,All causes,98,Tobacco,2,Percent,2009,0.06259341524593029,0.07149831417948252,0.05415714195985185
3,YLDs (Years Lived with Disability),1,Global,2,Female,22,All ages,294,All causes,98,Tobacco,2,Percent,2009,0.026219287327684266,0.03039024861202728,0.021870799765920077
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All ages,294,All causes,98,Tobacco,2,Percent,2009,0.04248219263739139,0.04857484809191593,0.03641723069098841
3,YLDs (Years Lived with Disability),1,Global,1,Male,22,All ages,294,All causes,98,Tobacco,3,Rate,2009,583.085196380684,745.0218375770951,432.1534369443143
3,YLDs (Years Lived with Disability),1,Global,2,Female,22,All ages,294,All causes,98,Tobacco,3,Rate,2009,304.9814074691274,385.9060696444467,226.28208130111457
3,YLDs (Years Lived with Disability),1,Global,3,Both,22,All ages,294,All causes,98,Tobacco,3,Rate,2009,444.79994007891537,566.1947019268379,331.4719091850193
3,YLDs (Years Lived with Disability),1,Global,1,Male,26,70+ years,294,All causes,98,Tobacco,1,Number,2009,5235125.266062352,6446394.846439293,4018840.3709964748
3,YLDs (Years Lived with Disability),1,Global,2,Female,26,70+ years,294,All causes,98,Tobacco,1,Number,2009,3194623.080555922,3875609.983632166,2478811.2209810736
3,YLDs (Years Lived with Disability),1,Global,3,Both,26,70+ years,294,All causes,98,Tobacco,1,Number,2009,8429748.346618284,10246141.18214873,6548377.537205903
3,YLDs (Years Lived with Disability),1,Global,1,Male,26,70+ years,294,All causes,98,Tobacco,2,Percent,2009,0.13168584787600346,0.14787132998575103,0.11482245103777942
3,YLDs (Years Lived with Disability),1,Global,2,Female,26,70+ years,294,All causes,98,Tobacco,2,Percent,2009,0.05666183551881695,0.06543795594241852,0.048146530028914315
3,YLDs (Years Lived with Disability),1,Global,3,Both,26,70+ years,294,All causes,98,Tobacco,2,Percent,2009,0.08766071913430705,0.09902448507392045,0.07623629833240123
3,YLDs (Years Lived with Disability),1,Global,1,Male,26,70+ years,294,All causes,98,Tobacco,3,Rate,2009,3484.0677614522338,4290.188929703348,2674.608813237288
3,YLDs (Years Lived with Disability),1,Global,2,Female,26,70+ years,294,All causes,98,Tobacco,3,Rate,2009,1606.274272216521,1948.6782787440823,1246.3600836598962
3,YLDs (Years Lived with Disability),1,Global,3,Both,26,70+ years,294,All causes,98,Tobacco,3,Rate,2009,2414.4111686996885,2934.6543561028047,1875.5572779387555
3,YLDs (Years Lived with Disability),1,Global,1,Male,27,Age-standardized,294,All causes,98,Tobacco,2,Percent,2009,0.06775151810912919,0.07707381984754344,0.05863217307051541
3,YLDs (Years Lived with Disability),1,Global,2,Female,27,Age-standardized,294,All causes,98,Tobacco,2,Percent,2009,0.02683737340140525,0.031092370960811015,0.02239008052337421
3,YLDs (Years Lived with Disability),1,Global,3,Both,27,Age-standardized,294,All causes,98,Tobacco,2,Percent,2009,0.04456919537387419,0.05086607569130523,0.038244387808875104
3,YLDs (Years Lived with Disability),1,Global,1,Male,27,Age-standardized,294,All causes,98,Tobacco,3,Rate,2009,661.2177125608694,841.17241240313,494.6685103905593
3,YLDs (Years Lived with Disability),1,Global,2,Female,27,Age-standardized,294,All causes,98,Tobacco,3,Rate,2009,311.362622374076,393.3886969753528,231.31131168795784
3,YLDs (Years Lived with Disability),1,Global,3,Both,27,Age-standardized,294,All causes,98,Tobacco,3,Rate,2009,476.2683414457401,603.3898170547191,356.6307907599842
3,YLDs (Years Lived with Disability),1,Global,1,Male,37,20+ years,294,All causes,98,Tobacco,1,Number,2009,20158430.107806664,25766797.9541069,14946195.869651042
3,YLDs (Years Lived with Disability),1,Global,2,Female,37,20+ years,294,All causes,98,Tobacco,1,Number,2009,10403412.912651831,13178229.701179275,7699957.700696738
3,YLDs (Years Lived with Disability),1,Global,3,Both,37,20+ years,294,All causes,98,Tobacco,1,Number,2009,30561843.02045851,38894768.30931237,22778266.866034746
3,YLDs (Years Lived with Disability),1,Global,1,Male,37,20+ years,294,All causes,98,Tobacco,2,Percent,2009,0.07743690111572525,0.08741503263009108,0.06737686353227355
3,YLDs (Years Lived with Disability),1,Global,2,Female,37,20+ years,294,All causes,98,Tobacco,2,Percent,2009,0.0311717464229278,0.03611926211071748,0.026173684530114504
3,YLDs (Years Lived with Disability),1,Global,3,Both,37,20+ years,294,All causes,98,Tobacco,2,Percent,2009,0.051429942849474414,0.05849406962894084,0.04426770655269235
3,YLDs (Years Lived with Disability),1,Global,1,Male,37,20+ years,294,All causes,98,Tobacco,3,Rate,2009,403.5943320797606,515.8801332497917,299.2395690976465
3,YLDs (Years Lived with Disability),1,Global,2,Female,37,20+ years,294,All causes,98,Tobacco,3,Rate,2009,199.0618787001081,252.15601690365247,147.33319331659163
3,YLDs (Years Lived with Disability),1,Global,3,Both,37,20+ years,294,All causes,98,Tobacco,3,Rate,2009,299.01187144807096,380.5397944725165,222.85868687295027
3,YLDs (Years Lived with Disability),1,Global,1,Male,158,<20 years,294,All causes,98,Tobacco,1,Number,2009,79119.53355365037,134317.63431927512,43188.87350456741
3,YLDs (Years Lived with Disability),1,Global,2,Female,158,<20 years,294,All causes,98,Tobacco,1,Number,2009,65712.80287713523,111716.85315727985,35720.66916499556
3,YLDs (Years Lived with Disability),1,Global,3,Both,158,<20 years,294,All causes,98,Tobacco,1,Number,2009,144832.3364307858,247036.9780881683,78999.57831171714
3,YLDs (Years Lived with Disability),1,Global,1,Male,158,<20 years,294,All causes,98,Tobacco,2,Percent,2009,0.0012409370206858355,0.001837660125178684,0.0007827950730895329
3,YLDs (Years Lived with Disability),1,Global,2,Female,158,<20 years,294,All causes,98,Tobacco,2,Percent,2009,0.0009905000972447045,0.0014846686262121522,0.0006250956670947344
3,YLDs (Years Lived with Disability),1,Global,3,Both,158,<20 years,294,All causes,98,Tobacco,2,Percent,2009,0.0011131528109593392,0.0016573369017137652,0.0007051109662577705
3,YLDs (Years Lived with Disability),1,Global,1,Male,158,<20 years,294,All causes,98,Tobacco,3,Rate,2009,6.146546089017795,10.434711794040556,3.3552068573378917
3,YLDs (Years Lived with Disability),1,Global,2,Female,158,<20 years,294,All causes,98,Tobacco,3,Rate,2009,5.441881118810949,9.251619277087824,2.9581394579033997
3,YLDs (Years Lived with Disability),1,Global,3,Both,158,<20 years,294,All causes,98,Tobacco,3,Rate,2009,5.805466885810561,9.902243043265058,3.1666231946817214
